date,Unit,Estimated NAV after Trading Team Carry,NAV per unit,PNL per unit,ETH haircut,fund,Date
2025-08-15,79.35,83.6428,1.054063126,0.0,,binggan,2025-08-15
2025-08-16,79.35,83.6428,1.054063126,0.0,,binggan,2025-08-16
2025-08-17,79.35,83.6428,1.054063126,0.0,,binggan,2025-08-17
2025-08-18,79.35,83.6428,1.054063126,0.0,,binggan,2025-08-18
2025-08-19,79.35,83.6428,1.054063126,0.0,,binggan,2025-08-19
2025-08-20,79.35,83.6428,1.054063126,0.0,,binggan,2025-08-20
2025-08-21,79.35,83.6428,1.054063126,0.0,,binggan,2025-08-21
2025-08-22,79.35,83.7143,1.054964166,0.0,,binggan,2025-08-22
2025-08-23,79.35,83.7143,1.054964166,0.0,,binggan,2025-08-23
2025-08-24,79.35,83.7143,1.054964166,0.0,,binggan,2025-08-24
2025-08-25,79.35,83.7143,1.054964166,0.0,,binggan,2025-08-25
2025-08-26,79.35,83.7143,1.054964166,0.0,,binggan,2025-08-26
2025-08-27,79.35,83.7143,1.054964166,0.0,,binggan,2025-08-27
2025-08-28,79.35,83.7143,1.054964166,0.0,,binggan,2025-08-28
2025-08-29,79.35,83.7585,1.055521992,0.0,,binggan,2025-08-29
2025-08-30,79.35,83.7585,1.055521992,0.0,,binggan,2025-08-30
2025-08-31,79.35,83.7585,1.055521992,0.0,,binggan,2025-08-31
2025-09-01,79.35,83.7585,1.055521992,0.0,,binggan,2025-09-01
2025-09-02,79.35,83.7585,1.055521992,0.0,,binggan,2025-09-02
2025-09-03,79.35,83.7585,1.055521992,0.0,,binggan,2025-09-03
2025-09-04,79.35,83.7585,1.055521992,0.0,,binggan,2025-09-04
2025-09-05,79.35,83.8365,1.056504946,0.0,,binggan,2025-09-05
2025-09-06,79.35,83.8365,1.056504946,0.0,,binggan,2025-09-06
2025-09-07,79.35,83.8365,1.056504946,0.0,,binggan,2025-09-07
2025-09-08,79.35,83.8365,1.056504946,0.0,,binggan,2025-09-08
2025-09-09,79.35,83.8365,1.056504946,0.0,,binggan,2025-09-09
2025-09-10,79.35,83.8365,1.056504946,0.0,,binggan,2025-09-10
2025-09-11,79.35,83.8365,1.056504946,0.0,,binggan,2025-09-11
2025-09-12,79.35,83.882,1.057078335,0.0,,binggan,2025-09-12
2025-09-13,79.35,83.882,1.057078335,0.0,,binggan,2025-09-13
2025-09-14,79.35,83.882,1.057078335,0.0,,binggan,2025-09-14
2025-09-15,79.35,83.882,1.057078335,0.0,,binggan,2025-09-15
2025-09-16,79.35,83.882,1.057078335,0.0,,binggan,2025-09-16
2025-09-17,79.35,83.882,1.057078335,0.0,,binggan,2025-09-17
2025-09-18,79.35,83.882,1.057078335,0.0,,binggan,2025-09-18
2025-09-19,79.35,84.012,1.058716591,0.0,,binggan,2025-09-19
2025-09-20,79.35,84.012,1.058716591,0.0,,binggan,2025-09-20
2025-09-21,79.35,84.012,1.058716591,0.0,,binggan,2025-09-21
2025-09-22,79.35,84.012,1.058716591,0.0,,binggan,2025-09-22
2025-09-23,79.35,84.012,1.058716591,0.0,,binggan,2025-09-23
2025-09-24,79.35,84.012,1.058716591,0.0,,binggan,2025-09-24
2025-09-25,79.35,84.012,1.058716591,0.0,,binggan,2025-09-25
2025-09-26,79.35,84.012,1.058716591,0.0,,binggan,2025-09-26
2025-09-27,79.35,84.3175,1.062566491,0.0,,binggan,2025-09-27
2025-09-28,79.35,84.3175,1.062566491,0.0,,binggan,2025-09-28
2025-09-29,79.35,84.3175,1.062566491,0.0,,binggan,2025-09-29
2025-09-30,79.35,84.3175,1.062566491,0.0,,binggan,2025-09-30
2025-10-01,79.35,84.3175,1.062566491,0.0,,binggan,2025-10-01
2025-10-02,79.35,84.3175,1.062566491,0.0,,binggan,2025-10-02
2025-10-03,79.35,84.3175,1.062566491,0.0,,binggan,2025-10-03
2025-10-04,79.35,84.5047,1.064925579,0.0,,binggan,2025-10-04
2025-10-05,79.35,84.5047,1.064925579,0.0,,binggan,2025-10-05
2025-10-06,79.35,84.5047,1.064925579,0.0,,binggan,2025-10-06
2025-10-07,79.35,84.5047,1.064925579,0.0,,binggan,2025-10-07
2025-10-08,79.35,84.5047,1.064925579,0.0,,binggan,2025-10-08
2025-10-09,79.35,84.5047,1.064925579,0.0,,binggan,2025-10-09
2025-10-10,79.35,85.1352,1.072871118,0.0,,binggan,2025-10-10
2025-10-11,79.35,85.1352,1.072871118,0.0,,binggan,2025-10-11
2025-10-12,79.35,85.1352,1.072871118,0.0,,binggan,2025-10-12
2025-10-13,79.35,85.1352,1.072871118,0.0,,binggan,2025-10-13
2025-10-14,79.35,85.1352,1.072871118,0.0,,binggan,2025-10-14
2025-10-15,79.35,85.1352,1.072871118,0.0,,binggan,2025-10-15
2025-10-16,79.35,85.1352,1.072871118,0.0,,binggan,2025-10-16
2025-10-17,79.35,85.6617,1.079506053,0.0,,binggan,2025-10-17
2025-10-18,79.35,85.6617,1.079506053,0.0,,binggan,2025-10-18
2025-10-19,79.35,85.6617,1.079506053,0.0,,binggan,2025-10-19
2025-10-20,79.35,85.6617,1.079506053,0.0,,binggan,2025-10-20
2025-10-21,79.35,85.6617,1.079506053,0.0,,binggan,2025-10-21
2025-10-22,79.35,85.6617,1.079506053,0.0,,binggan,2025-10-22
2025-10-23,79.35,85.6617,1.079506053,0.0,,binggan,2025-10-23
2025-10-24,79.35,85.7072,1.080079443,0.0,,binggan,2025-10-24
2025-10-25,79.35,85.7072,1.080079443,0.0,,binggan,2025-10-25
2025-10-26,79.35,85.7072,1.080079443,0.0,,binggan,2025-10-26
2025-10-27,79.35,85.7072,1.080079443,0.0,,binggan,2025-10-27
2025-10-28,79.35,85.7072,1.080079443,0.0,,binggan,2025-10-28
2025-10-29,79.35,85.7072,1.080079443,0.0,,binggan,2025-10-29
2025-10-30,79.35,85.7072,1.080079443,0.0,,binggan,2025-10-30
2025-10-31,79.35,85.7488,1.080603685,0.0,,binggan,2025-10-31
2025-11-01,79.35,85.7488,1.080603685,0.0,,binggan,2025-11-01
2025-11-02,79.35,85.7488,1.080603685,0.0,,binggan,2025-11-02
2025-11-03,79.35,85.7488,1.080603685,0.0,,binggan,2025-11-03
2025-11-04,79.35,85.7488,1.080603685,0.0,,binggan,2025-11-04
2025-11-05,79.35,85.7488,1.080603685,0.0,,binggan,2025-11-05
2025-11-06,79.35,85.7488,1.080603685,0.0,,binggan,2025-11-06
2025-11-07,79.35,85.7553,1.080685597,0.0,,binggan,2025-11-07
2025-11-08,79.35,85.7553,1.080685597,0.0,,binggan,2025-11-08
2025-11-09,79.35,85.7553,1.080685597,0.0,,binggan,2025-11-09
2025-11-10,79.35,85.7553,1.080685597,0.0,,binggan,2025-11-10
2025-11-11,79.35,85.7553,1.080685597,0.0,,binggan,2025-11-11
2025-11-12,79.35,85.7553,1.080685597,0.0,,binggan,2025-11-12
2025-11-13,79.35,85.7553,1.080685597,0.0,,binggan,2025-11-13
2025-11-14,79.35,85.7683,1.080849423,0.0,,binggan,2025-11-14
2025-11-15,79.35,85.7683,1.080849423,0.0,,binggan,2025-11-15
2025-11-16,79.35,85.7683,1.080849423,0.0,,binggan,2025-11-16
2025-11-17,79.35,85.7683,1.080849423,0.0,,binggan,2025-11-17
2025-11-18,79.35,85.7683,1.080849423,0.0,,binggan,2025-11-18
2025-11-19,79.35,85.7683,1.080849423,0.0,,binggan,2025-11-19
2025-11-20,79.35,85.7683,1.080849423,0.0,,binggan,2025-11-20
2025-11-21,79.35,85.7813,1.081013248,0.0,,binggan,2025-11-21
2025-11-22,79.35,85.7813,1.081013248,0.0,,binggan,2025-11-22
2025-11-23,79.35,85.7813,1.081013248,0.0,,binggan,2025-11-23
2025-11-24,79.35,85.7813,1.081013248,0.0,,binggan,2025-11-24
2025-11-25,79.35,85.7813,1.081013248,0.0,,binggan,2025-11-25
2025-11-26,79.35,85.7813,1.081013248,0.0,,binggan,2025-11-26
2025-11-27,79.35,85.7813,1.081013248,0.0,,binggan,2025-11-27
2025-11-28,79.35,85.7707,1.080878912,0.0,,binggan,2025-11-28
2025-11-29,79.35,85.7707,1.080878912,0.0,,binggan,2025-11-29
2025-11-30,79.35,85.7707,1.080878912,0.0,,binggan,2025-11-30
2025-12-01,79.35,85.7707,1.080878912,0.0,,binggan,2025-12-01
2025-12-02,79.35,85.7707,1.080878912,0.0,,binggan,2025-12-02
2025-12-03,79.35,85.7707,1.080878912,0.0,,binggan,2025-12-03
2025-12-04,79.35,85.7707,1.080878912,0.0,,binggan,2025-12-04
2025-12-05,79.35,85.7493,1.080609419,0.0,,binggan,2025-12-05
2025-12-06,79.35,85.7493,1.080609419,0.0,,binggan,2025-12-06
2025-12-07,79.35,85.7493,1.080609419,0.0,,binggan,2025-12-07
2025-12-08,79.35,85.7493,1.080609419,0.0,,binggan,2025-12-08
2025-12-09,79.35,85.7493,1.080609419,0.0,,binggan,2025-12-09
2025-12-10,79.35,85.7493,1.080609419,0.0,,binggan,2025-12-10
2025-12-11,79.35,85.7493,1.080609419,0.0,,binggan,2025-12-11
2025-12-12,79.35,85.7883,1.081100895,0.0,,binggan,2025-12-12
2025-12-13,79.35,85.7883,1.081100895,0.0,,binggan,2025-12-13
2025-12-14,79.35,85.7883,1.081100895,0.0,,binggan,2025-12-14
2025-12-15,79.35,85.7883,1.081100895,0.0,,binggan,2025-12-15
2025-12-16,79.35,85.7883,1.081100895,0.0,,binggan,2025-12-16
2025-12-17,79.35,85.7883,1.081100895,0.0,,binggan,2025-12-17
2025-12-18,79.35,85.7883,1.081100895,0.0,,binggan,2025-12-18
2025-12-19,79.35,85.8273,1.081592372,0.0,,binggan,2025-12-19
2025-12-20,79.35,85.8273,1.081592372,0.0,,binggan,2025-12-20
2025-12-21,79.35,85.8273,1.081592372,0.0,,binggan,2025-12-21
2025-12-22,79.35,85.8273,1.081592372,0.0,,binggan,2025-12-22
2025-12-23,79.35,85.8273,1.081592372,0.0,,binggan,2025-12-23
2025-12-24,79.35,85.8273,1.081592372,0.0,,binggan,2025-12-24
2025-12-25,79.35,85.8273,1.081592372,0.0,,binggan,2025-12-25
2025-12-26,79.35,85.8492,1.081868418,0.0,,binggan,2025-12-26
2025-12-27,79.35,85.8492,1.081868418,0.0,,binggan,2025-12-27
2025-12-28,79.35,85.8492,1.081868418,0.0,,binggan,2025-12-28
2025-12-29,79.35,85.8492,1.081868418,0.0,,binggan,2025-12-29
2025-12-30,79.35,85.8492,1.081868418,0.0,,binggan,2025-12-30
2025-12-31,79.35,85.8492,1.081868418,0.0,,binggan,2025-12-31
2026-01-01,79.35,85.8492,1.081868418,0.0,,binggan,2026-01-01
2026-01-02,100.14,108.369,1.082217684,0.0,,binggan,2026-01-02
2026-01-03,100.14,108.369,1.082217684,0.0,,binggan,2026-01-03
2026-01-04,100.14,108.369,1.082217684,0.0,,binggan,2026-01-04
2026-01-05,100.14,108.369,1.082217684,0.0,,binggan,2026-01-05
2026-01-06,100.14,108.369,1.082217684,0.0,,binggan,2026-01-06
2026-01-07,100.14,108.369,1.082217684,0.0,,binggan,2026-01-07
2026-01-08,100.14,108.369,1.082217684,0.0,,binggan,2026-01-08
2026-01-09,100.14,108.4405,1.082931713,0.0,,binggan,2026-01-09
2026-01-10,100.14,108.4405,1.082931713,0.0,,binggan,2026-01-10
2026-01-11,100.14,108.4405,1.082931713,0.0,,binggan,2026-01-11
2026-01-12,100.14,108.4405,1.082931713,0.0,,binggan,2026-01-12
2026-01-13,100.14,108.4405,1.082931713,0.0,,binggan,2026-01-13
2026-01-14,100.14,108.4405,1.082931713,0.0,,binggan,2026-01-14
2026-01-15,100.14,108.4405,1.082931713,0.0,,binggan,2026-01-15
2026-01-16,109.3702,118.4925,1.083407162,0.0,,binggan,2026-01-16
2026-01-17,132.4456,143.47032265493044,1.0832396293642856,0.0,,binggan,2026-01-17
2026-01-18,132.4456,143.4696780331999,1.0832347622963683,0.0,,binggan,2026-01-18
2026-01-19,132.4456,143.4850536472086,1.08335085232887,0.0,,binggan,2026-01-19
2026-01-20,132.4456,143.4106825556258,1.0827893305298613,0.0,,binggan,2026-01-20
2026-01-21,132.4456,143.3219798270713,1.0821196010065361,0.0,,binggan,2026-01-21
2026-01-22,132.4456,143.45704901252728,1.0831394097842983,0.0,,binggan,2026-01-22
2026-01-23,132.4456,143.43250846119258,1.082954122003242,0.0,,binggan,2026-01-23
2026-01-24,132.4456,143.41374865318608,1.0828124803933543,0.0,,binggan,2026-01-24
2026-01-25,132.4456,143.4036833567397,1.0827364846906178,0.0,,binggan,2026-01-25
2026-01-26,132.4456,143.45460599639907,1.0831209643536595,0.0,,binggan,2026-01-26
2026-01-27,132.4456,143.45182000266078,1.0830999293495651,0.0,,binggan,2026-01-27
2026-01-28,132.4456,143.4290861969861,1.0829282829855131,0.0,,binggan,2026-01-28
2026-01-29,132.4456,143.44332826477333,1.0830358144383303,0.0,,binggan,2026-01-29
